prvdr_num,fac_name,prvdr_sbtyp_id,mdcd_vndr_num,orgnl_prtcptn_dt,prvdr_type_id,st_adr,city_name,ssa_cnty_cd,zip_cd,phne_num,crtfctn_dt,trmntn_exprtn_dt,state_cd,ssa_state_cd,state_rgn_cd,rgn_cd,fips_state_cd,fips_cnty_cd,cbsa_cd,cbsa_urbn_rrl_ind,acrdtn_type_cd,intrmdry_carr_cd,acptbl_poc_sw,fy_end_mo_day_cd,cmplnc_stus_cd,crtfctn_actn_type_cd,chow_dt,phrmcy_srvc_cd,hh_aide_srvc_cd,lab_srvc_cd,lpn_lvn_cnt,mdcl_scl_srvc_cd,othr_srvc_cd,ot_srvc_cd,nrsng_srvc_cd,prsnel_othr_cnt,pt_srvc_cd,rn_cnt,asc_bgn_srvc_dt,dntl_srgry_sw,endscpy_srgry_sw,ft_srgry_sw,ob_gyn_srgry_sw,oprtg_room_cnt,procedure_room_cnt,opthmlgy_srgry_sw,orthpdc_srgry_sw,othr_srgry_sw,otlrynglgy_srgry_sw,pain_srgry_sw,plstc_srgry_sw,rdlgy_srvc_cd,aplnc_equip_srvc_cd,brnch_cnt,brnch_oprtn_sw,chow_sw,dietn_cnt,hh_aide_cnt,hh_aide_trng_pgm_cd,intrn_rsdnt_srvc_cd,mdcr_hospc_sw,medicare_hospice_provider_num,ntrtnl_gdnc_srvc_cd,ocptnl_thrpst_cnt,pgm_prtcptn_cd,phys_thrpst_stf_cnt,reg_phrmcst_cnt,sbunit_cnt,sbunit_oprtn_sw,sbunit_sw,scl_workr_cnt,spch_pthlgst_audlgst_cnt,spch_thrpy_srvc_cd,vctnl_gdnc_srvc_cd,hospice_type,acute_resp_care_cd,cnslng_srvc_cd,cnslr_emplee_cnt,cnslr_vlntr_cnt,emplee_cnt,hh_aide_emplee_cnt,hh_aide_vlntr_cnt,hmmkr_emplee_cnt,hmmkr_srvc_cd,hmmkr_vlntr_cnt,lpn_lvn_vlntr_cnt,mdcl_scl_workr_cnt,mdcl_scl_workr_vlntr_cnt,mdcl_suply_srvc_cd,physn_cnt,physn_srvc_cd,physn_vlntr_cnt,rn_vlntr_cnt,shrt_term_ip_srvc_cd,spch_pthlgy_srvc_cd,vlntr_cnt,vlntr_othr_cnt,fed_crtfctn_stus_id,fed_crtfctn_stus_name,pgm_trmntn_cd,control_type,gnrl_fac_type_cd,processing_date,aids_bed_cnt,alzhmr_bed_cnt,bed_cnt,bed_per_room_wvr_sw,crtfd_bed_cnt,dlys_bed_cnt,dsbl_chldrn_bed_cnt,elgblty_sw,exprmt_rsrch_cndctd_sw,fax_phne_num,head_trma_bed_cnt,hntgtn_dease_bed_cnt,hosp_bsd_sw,hospc_bed_cnt,intrmdry_carr_prior_cd,isCCRC,lsc_wvr_sw,mdcr_mdcd_snf_bed_cnt,mdcr_snf_bed_cnt,mlt_fac_org_name,mlt_ownd_fac_org_sw,orgnz_fmly_mbr_grp_sw,orgnz_rsdnt_grp_sw,rehab_bed_cnt,room_size_wvr_sw,vntltr_bed_cnt,esrd_ntwrk_num,home_trng_sprt_only_srvc_sw,incntr_nctrnl_srvc_sw,sp_home_trng_sprt_hd_sw,hmdlys_srvc_sw,sp_home_trng_sprt_pd_sw,prtnl_dlys_srvc_sw,lpn_cnt,tchncl_stf_num,tchncn_cnt,dlys_stn_cnt,tchnlgst_2_yr_rdlgc_cnt,tchnlgst_asct_dgr_cnt,tchnlgst_bs_ba_dgr_cnt,mdcr_prtcptn_op_pt_spch_sw,nrsng_srvc_emplee_sw,nrsng_srvc_cntrctr_sw,nrsng_srvc_arngmt_sw,orthtc_prsthtc_emplee_sw,orthtc_prsthtc_cntrctr_sw,orthtc_prsthtc_arngmt_sw,ot_emplee_sw,ot_cntrctr_sw,ot_arngmt_sw,physn_emplee_sw,physn_cntrctr_sw,physn_arngmt_sw,psychlgcl_emplee_sw,psychlgcl_cntrctr_sw,psychlgcl_arngmt_sw,pt_emplee_sw,pt_cntrctr_sw,pt_arngmt_sw,rsprtry_care_emplee_sw,rsprtry_care_cntrctr_sw,rsprtry_care_arngmt_sw,scl_emplee_sw,scl_cntrctr_sw,scl_arngmt_sw,spch_pthlgy_emplee_sw,spch_pthlgy_cntrctr_sw,spch_pthlgy_arngmt_sw,ocptnl_thrpst_cntrct_cnt,ocptnl_thrpst_fltm_cnt,phys_thrpst_cnt,phys_thrpst_arngmt_cnt,spch_pthlgst_cnt,spch_pthlgst_arngmt_cnt,spch_pthlgst_fltm_cnt,icfiid_bed_cnt,prvdr_bsd_fac_sw,drct_care_prsnel_cnt
256618,"TRI VISTA REHAB AT COMMUNITY DEVELOPMENT, INC","Not Applicable","Not Available",2021-05-13,6,"411 OAK STREET",RICHTON,550,39476,6622706486,2021-05-13,"Not Available",MS,25,001,04,28,111,25620,U,4,07301,No,12-31,Yes,Initial,"Not Available","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",true,"Not Applicable","Not Applicable",true,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",1,"Not Applicable",0.67,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",true,"Not Applicable","Not Applicable",3,Certified,00,Proprietary,4,2026-04-01,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",Yes,"Not Applicable","Not Available","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Available","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",0,1,0.67,0,1,0,1,"Not Applicable","Not Applicable","Not Applicable"
25C0001103,"Urogyn Surgery Center","Not Applicable","Not Available",2023-05-08,11,"160 FOUNTAINS BLVD, SUITE C",MADISON,440,39110,6017141025,2023-04-13,"Not Available",MS,25,001,04,28,089,27140,U,4,07302,Yes,12-31,Yes,Initial,"Not Available","Not Available","Not Applicable","Not Available","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",3,Certified,00,"Not Available","Not Applicable",2026-04-01,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",Yes,"Not Applicable","Not Available","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Available","Not Applicable","Not Available","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable"
25X0009807,"MOBILE CARE","Not Applicable","Not Available",1995-03-21,5,"300 RAWLS STREET, SUITE 1100",MCCOMB,560,39648,8009603238,2013-08-29,2017-09-11,MS,25,001,04,28,113,99925,R,"Not Applicable","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Available","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",4,Terminated,"01 ",CORPORATION,"Not Applicable",2026-04-01,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Available","Not Applicable",6012490911,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Available","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Available","Not Available","Not Available","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable"
25C0001114,"MISSISSIPPI BAPTIST SURGERY CENTER, LLC DBA BAPTIST SURGERY CENTER","Not Applicable","Not Available",2025-10-03,11,"401 BAPTIST DRIVE, SUITE 100",MADISON,440,39110,6019748000,2025-09-16,"Not Available",MS,25,001,04,28,089,27140,U,3,"Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Applicable","Not Available","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",3,Certified,00,"Not Available","Not Applicable",2026-04-01,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Available","Not Applicable",6019748002,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Available","Not Applicable","Not Available","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable"
25C0001108,"Southaven Surgery Center, LLC  ","Not Applicable","Not Available",2024-12-06,11,"7600 Airways Blvd., Suites C & D",Southaven,160,38671,9017470040,2024-12-23,"Not Available",MS,25,001,04,28,033,32820,U,"Not Available",11007,Yes,12-31,Yes,Initial,"Not Available",1,"Not Applicable",1,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",2024-12-06,No,No,No,No,2,0,No,No,No,No,Yes,No,1,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",3,Certified,00,Proprietary,"Not Applicable",2026-04-01,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",Yes,"Not Applicable","Not Available","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Available","Not Applicable",No,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable"
25A197,"JNH-JAQUITH INN",19,00023082,1978-11-01,20,"3550 HIGHWAY 468 WEST",WHITFIELD,600,39193,6013518015,2025-01-16,"Not Available",MS,25,001,04,28,121,27140,U,"Not Applicable","Not Available",Yes,"Not Available",Yes,Recertification,"Not Available","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",3,Certified,00,State,"Not Applicable",2026-04-01,0,0,45,No,45,0,0,Yes,No,"Not Available",0,0,No,0,"Not Available",No,No,0,0,"Not Applicable",No,Yes,Yes,0,No,0,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable"
25A233,"BAPTIST NURSING HOME-CALHOUN, INC",19,00023023,1980-03-01,20,"152 BURKE CALHOUN CITY ROAD","CALHOUN CITY",060,38916,6626286611,2025-05-05,"Not Available",MS,25,001,04,28,013,99925,R,"Not Applicable","Not Available",Yes,9-30,Yes,Complaint,"Not Available","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",3,Certified,00,"Nonprofit Corporation","Not Applicable",2026-04-01,0,0,120,No,120,0,0,Yes,No,"Not Available",0,0,Yes,0,"Not Available",No,No,0,0,"Not Applicable",No,No,Yes,0,No,0,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable"
25A380,"PONTOTOC NURSING HOME",19,00023108,1996-09-30,20,"176 SOUTH MAIN STREET",PONTOTOC,570,38863,6624895510,2024-04-24,"Not Available",MS,25,001,04,28,115,99925,R,"Not Applicable","Not Available",No,9-30,No,Recertification,"Not Available","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",3,Certified,00,"Nonprofit Corporation","Not Applicable",2026-04-01,0,0,44,No,44,0,0,Yes,No,"Not Available",0,0,Yes,0,"Not Available",No,No,0,0,"Not Applicable",No,No,Yes,0,No,0,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable"
255352,"COMFORT CARE NURSING CENTER",16,00230022,2022-09-29,20,"1100 WEST DRIVE",LAUREL,330,39440,6014220022,2024-05-16,"Not Available",MS,25,001,04,28,067,99925,R,"Not Applicable","Not Available",No,"Not Available",Yes,Complaint,"Not Available","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",3,Certified,00,County,"Not Applicable",2026-04-01,0,0,126,No,126,0,0,Yes,No,6014220586,0,0,No,0,07301,No,No,126,0,"Not Applicable",No,No,Yes,0,No,0,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable"
25A401,"JNH-MONROE INN",19,00230124,2001-05-21,20,"3550 HWY 468 WEST/PO BOX 207",WHITFIELD,600,39193,6013518015,2017-04-14,2019-04-01,MS,25,001,04,28,121,27140,U,"Not Applicable","Not Available",Yes,06-30,Yes,Recertification,"Not Available","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable",4,Terminated,"01 ",State,"Not Applicable",2026-04-01,0,0,44,No,44,0,0,Yes,No,6013518243,0,0,No,0,"Not Available",No,No,0,0,"Not Applicable",No,Yes,Yes,0,No,0,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Not Applicable"
